ID_x,Woningkenmerken,RegioS,Perioden,GemiddeldAardgasverbruik_1,GemiddeldeElektriciteitslevering_2,GemiddeldeNettoElektriciteitslevering_3,Stadsverwarming_4,region_year,norm_prod_solar_smallpower,norm_prod_solar_bigpower,norm_prod_solar_allpower,norm_prod_wind,ParticuliereHuishoudensRelatief_2,GemiddeldGestandaardiseerdInkomen_3,MediaanGestandaardiseerdInkomen_4,GemiddeldBesteedbaarInkomen_5,MediaanBesteedbaarInkomen_6,GestandaardiseerdInkomen1e10Groep_7,GestandaardiseerdInkomen2e10Groep_8,GestandaardiseerdInkomen3e10Groep_9,GestandaardiseerdInkomen4e10Groep_10,GestandaardiseerdInkomen5e10Groep_11,GestandaardiseerdInkomen6e10Groep_12,GestandaardiseerdInkomen7e10Groep_13,GestandaardiseerdInkomen8e10Groep_14,GestandaardiseerdInkomen9e10Groep_15,GestandaardiseerdInkomen10e10Groep_16,ParticuliereHuishoudens_1,BevolkingAanHetBeginVanDePeriode_1,BevolkingAanHetEindeVanDePeriode_15,BevolkingsgroeiSinds1Januari_13,Bevolkingsgroei_11,EmigratieInclusiefAdmCorrecties_9,ID_y,Immigratie_6,LevendGeborenKinderen_2,OverigeCorrecties_10,Overledenen_3,TotaalVertrekInclAdmCorrecties_7,TotaleVestiging_4,VertrekNaarAndereGemeente_8,VestigingVanuitEenAndereGemeente_5,BevolkingsgroeiRelatief_12,BevolkingsgroeiSinds1JanuariRela_14,"(5, 'RegioS')","(5, 'Perioden')","(11, 'RegioS')","(11, 'Perioden')","(17, 'RegioS')","(17, 'Perioden')","(23, 'RegioS')","(23, 'Perioden')","(29, 'RegioS')","(29, 'Perioden')","(35, 'RegioS')","(35, 'Perioden')","(41, 'RegioS')","(41, 'Perioden')","(47, 'RegioS')","(47, 'Perioden')","(63, 'RegioS')","(63, 'Perioden')","(69, 'RegioS')","(69, 'Perioden')","(75, 'RegioS')","(75, 'Perioden')","(81, 'RegioS')","(81, 'Perioden')","(87, 'RegioS')","(87, 'Perioden')","(138, 'RegioS')","(138, 'Perioden')","(144, 'RegioS')","(144, 'Perioden')","(150, 'RegioS')","(150, 'Perioden')","(156, 'RegioS')","(156, 'Perioden')","(162, 'RegioS')","(162, 'Perioden')","(168, 'RegioS')","(168, 'Perioden')","(174, 'RegioS')","(174, 'Perioden')","(180, 'RegioS')","(180, 'Perioden')","(186, 'RegioS')","(186, 'Perioden')","(192, 'RegioS')","(192, 'Perioden')","(198, 'RegioS')","(198, 'Perioden')","(204, 'RegioS')","(204, 'Perioden')","(210, 'RegioS')","(210, 'Perioden')"
7029.0,T001100,ET2301,2019JJ00,,,,,ET2301_2019JJ00,169.0,114.0,283.0,558.0,100.0,30.92891686288716,26.373981162832816,43.9397391776852,34.56540481796777,12.463593551892773,11.692718710378552,10.25312443397935,9.42256837529433,8.863339974642273,8.772414417677957,9.002445209201232,9.25031697156312,9.900742619090744,10.365060677413512,1104.2,"2293934,000000","2318272,000000","24338,000000","24338,000000","32001,000000",2241753,"52834,000000","25393,000000","-91,000000","18975,000000","136517,000000","154528,000000","104516,000000","101694,000000","0,882500","0,882500",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
7030.0,T001100,ET2301,2020JJ00,920.0,2540.0,,9.8,ET2301_2020JJ00,240.0,179.0,420.0,644.0,100.0,31.361900493052445,27.436118332586283,44.57385925593904,35.86625728372928,12.977409233527569,11.649753473778574,10.246884805020173,9.455042581801882,9.072075302554907,8.69968623935455,9.00770954728821,9.349619004930524,9.857911250560289,10.357328552218735,1115.5,"2318272,000000","2327301,000000","9029,000000","9029,000000","32640,000000",2242026,"43445,000000","24753,000000","-201,000000","21648,000000","144700,000000","150825,000000","112060,000000","107380,000000","0,608500","0,608500",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
7031.0,T001100,ET2301,2021JJ00,1040.0,2600.0,2450.0,9.7,ET2301_2021JJ00,307.0,228.0,536.0,538.0,100.0,32.73083088431739,28.66538427286489,46.48343574672722,37.38501202244189,13.006946299759548,11.781369667824382,10.34455427909876,9.06429780033841,9.093151660878082,8.766052186303321,9.118888592038472,9.331017900080148,9.837207231276158,10.146495680826431,1122.9,"2327301,000000","2345170,000000","17869,000000","17869,000000","28155,000000",2242299,"48611,000000","25580,000000","-103,000000","21060,000000","145512,000000","158964,000000","117357,000000","110353,000000","0,796000","0,796000",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
7032.0,T001100,ET2301,2022JJ00,810.0,2440.0,2230.0,9.8,ET2301_2022JJ00,532.0,383.0,915.0,549.0,100.0,34.50398872941798,30.305230254468608,48.81687945760324,39.27651668574448,13.064541692348332,11.472395879193447,10.23782689090429,9.262305186228758,9.073787091661533,8.774412256757948,9.122479528044378,9.360922778902882,9.783569604649118,10.201197499339614,1135.7,"2345170,000000","2376996,000000","31826,000000","31826,000000","33606,000000",2242572,"67670,000000","23920,000000","-138,000000","21035,000000","146305,000000","175384,000000","112699,000000","107714,000000","1,180000","1,180000",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
,,ET2301,2023JJ00,,,,,ET2301_2023JJ00,,,,,,,,,,,,,,,,,,,,,"2450941,000000","2475263,000000","24322,000000","24322,000000","36273,000000",2242845,"58965,000000","24014,000000","0,000000","21322,000000","153935,000000","175565,000000","117662,000000","116600,000000","0,936667","0,936667",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
7041.0,T001100,ET2401,2018JJ00,,,,,ET2401_2018JJ00,86.0,62.0,149.0,951.0,100.0,29.035573580533026,26.39142526071842,41.625608342989565,35.616859791425256,7.807647740440323,9.483198146002316,10.552143684820392,10.947276940903825,10.93337195828505,10.976825028968712,10.96523754345307,10.273464658169177,9.560254924681342,8.665701042873694,172.6,"382304,000000","383032,000000","728,000000","728,000000","2854,000000",1485141,"4286,000000","3378,000000","16,000000","4043,000000","17094,000000","18471,000000","14240,000000","14185,000000","0,183846","0,183846",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
7042.0,T001100,ET2401,2019JJ00,,,,,ET2401_2019JJ00,108.0,173.0,280.0,1189.0,100.0,30.93082231167337,27.64134560092007,44.40207015526165,37.27165037377803,7.790109258194363,9.465209890741804,10.803910293271995,11.105232892466937,10.85278895917194,10.81081081081081,10.72742955721679,10.435882691201838,9.93271995399655,8.670500287521564,173.9,"383032,000000","383488,000000","456,000000","456,000000","2972,000000",1485310,"4282,000000","3422,000000","2,000000","3934,000000","17188,000000","18154,000000","14216,000000","13872,000000","0,113077","0,113077",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
7043.0,T001100,ET2401,2020JJ00,1170.0,2540.0,,,ET2401_2020JJ00,133.0,277.0,410.0,1339.0,100.0,31.487170675830463,28.74725085910653,45.266151202749136,38.62514318442153,7.900916380297824,9.383734249713632,10.57216494845361,11.104238258877436,11.072164948453608,10.793241695303552,11.0950744558992,10.1815578465063,9.939862542955328,8.442726231386025,174.6,"383488,000000","385400,000000","1912,000000","1912,000000","2532,000000",1485479,"3989,000000","3424,000000","-11,000000","4139,000000","16363,000000","19001,000000","13831,000000","15012,000000","0,689231","0,689231",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
7044.0,T001100,ET2401,2021JJ00,1330.0,2710.0,2290.0,,ET2401_2021JJ00,148.0,287.0,434.0,1220.0,100.0,33.049459920409326,29.995395110858443,47.375838544627634,40.12211483797613,7.7873791927231375,9.373507674815238,10.696418419556569,11.259238203524731,11.102899374644684,10.868106878908472,11.055144968732234,10.288231949971577,9.492325184764072,8.553723706651507,175.9,"385400,000000","386767,000000","1367,000000","1367,000000","2840,000000",1485648,"3982,000000","3592,000000","-6,000000","4733,000000","16042,000000","18556,000000","13202,000000","14574,000000","0,397692","0,397692",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
7045.0,T001100,ET2401,2022JJ00,1050.0,2570.0,1990.0,,ET2401_2022JJ00,249.0,438.0,687.0,1278.0,100.0,34.63724604966141,31.503103837471784,49.447009029345374,41.94706546275395,7.567155756207676,9.470090293453724,11.02878103837472,11.455417607223476,10.91704288939052,10.958239277652371,11.024830699774268,10.211060948081265,9.38939051918736,8.253386004514674,177.2,"386767,000000","391124,000000","4357,000000","4357,000000","3754,000000",1485817,"7549,000000","3476,000000","-24,000000","4421,000000","17360,000000","22686,000000","13606,000000","15137,000000","1,142308","1,142308",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
,,ET2401,2023JJ00,,,,,ET2401_2023JJ00,,,,,,,,,,,,,,,,,,,,,"391124,000000","391657,000000","533,000000","533,000000","3695,000000",1485986,"5384,000000","3267,000000","0,000000","4416,000000","18604,000000","20286,000000","14909,000000","14902,000000","0,117692","0,117692",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
7054.0,T001100,ET2501,2018JJ00,,,,,ET2501_2018JJ00,49.0,43.0,91.0,44.0,100.0,28.46237238697132,25.88721438988819,41.26606708799223,34.9832766164317,10.954302382109873,9.599902771025766,10.252309188138064,10.112785610111812,10.34662129314536,10.01847350510452,10.16334467671366,10.161400097228974,9.761789013125911,8.210986874088478,205.7,"447298,000000","450710,000000","3412,000000","3412,000000","4143,000000",847594,"7367,000000","4181,000000","7,000000","4113,000000","23516,000000","26853,000000","19373,000000","19486,000000","0,643333","0,643333",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
7055.0,T001100,ET2501,2019JJ00,,,,,ET2501_2019JJ00,65.0,69.0,134.0,42.0,100.0,30.58957232099952,27.21518500720807,44.34046131667468,36.73531955790485,10.725132148005764,9.6045170591062,10.390197020663145,10.065353195579048,9.750120134550698,10.448822681403172,10.13358962037482,10.40413262854397,9.673234022104758,8.16386352715041,208.1,"450710,000000","454846,000000","4136,000000","4136,000000","4128,000000",847711,"7803,000000","4120,000000","13,000000","3919,000000","23204,000000","27126,000000","19076,000000","19323,000000","0,702222","0,702222",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
7056.0,T001100,ET2501,2020JJ00,1040.0,2960.0,,13.8,ET2501_2020JJ00,94.0,117.0,211.0,57.0,100.0,31.07988587731812,28.344317641464578,45.065525439847846,37.96828340466001,10.911079410366144,9.60342368045649,10.443176414645745,10.143604374702806,10.257251545411318,10.527817403708989,10.223965763195435,10.212553495007132,9.621017593913455,8.673323823109843,210.3,"454846,000000","457119,000000","2273,000000","2273,000000","4511,000000",847828,"8087,000000","4143,000000","9,000000","4682,000000","26007,000000","28810,000000","21496,000000","20723,000000","0,665556","0,665556",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
7057.0,T001100,ET2501,2021JJ00,1170.0,3010.0,2700.0,13.5,ET2501_2021JJ00,125.0,149.0,274.0,61.0,100.0,32.498682972718726,29.653480714957663,47.01331138287864,39.68189087488241,10.29774223894638,9.645813734713077,10.43838193791157,10.111476952022578,10.25211665098777,10.443555973659455,10.363123236124176,10.2516462841016,9.481185324553152,8.729539040451552,212.6,"464385,000000","468458,000000","4073,000000","4073,000000","4322,000000",847945,"10051,000000","4677,000000","6,000000","4540,000000","26465,000000","30395,000000","22143,000000","20344,000000","0,622222","0,622222",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
7058.0,T001100,ET2501,2022JJ00,910.0,2840.0,2400.0,13.3,ET2501_2022JJ00,192.0,276.0,469.0,58.0,100.0,34.144552619378764,31.20166898470097,49.23324061196106,41.425266573945294,11.010199350950394,9.657858136300415,10.592953175707,10.012517385257302,10.238757533611496,9.987019007881315,10.253129346314324,10.249884098284657,9.594807603152525,8.672693555864626,215.7,"468458,000000","474368,000000","5910,000000","5910,000000","5145,000000",848062,"14439,000000","4344,000000","9,000000","4627,000000","28249,000000","34433,000000","23104,000000","19994,000000","1,127778","1,127778",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
,,ET2501,2023JJ00,,,,,ET2501_2023JJ00,,,,,,,,,,,,,,,,,,,,,"474368,000000","477711,000000","3343,000000","3343,000000","4710,000000",848179,"13327,000000","4269,000000","0,000000","4590,000000","30358,000000","34022,000000","25648,000000","20695,000000","0,531111","0,531111",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
7067.0,T001100,ET2601,2018JJ00,,,,,ET2601_2018JJ00,107.0,72.0,179.0,41.0,100.0,30.01445086705202,26.82913294797688,43.498410404624266,36.51303468208092,8.98092485549133,8.978323699421965,9.915317919075145,9.997398843930636,10.160693641618495,10.30606936416185,10.376878612716764,10.552023121387284,10.716184971098263,10.283236994219656,346.0,"766818,000000","773203,000000","6385,000000","6385,000000","7345,000000",1783415,"12760,000000","7103,000000","-28,000000","6830,000000","39730,000000","45870,000000","32385,000000","33110,000000","0,710952","0,710952",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
7068.0,T001100,ET2601,2019JJ00,,,,,ET2601_2019JJ00,152.0,174.0,326.0,49.0,99.99999999999996,32.36700913242009,28.167979452054787,47.00864726027395,38.14523401826482,8.947773972602738,9.15753424657534,9.542522831050226,10.00827625570776,10.107020547945202,10.225456621004565,10.385273972602738,10.510273972602738,10.691780821917805,10.249999999999996,350.4,"773203,000000","780611,000000","7408,000000","7408,000000","7264,000000",1783688,"15236,000000","7201,000000","-12,000000","6786,000000","40887,000000","47892,000000","33623,000000","32656,000000","0,932857","0,932857",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
7069.0,T001100,ET2601,2020JJ00,1220.0,2990.0,,4.1,ET2601_2020JJ00,229.0,287.0,516.0,53.0,100.0,32.686005089058526,29.28702290076336,47.4784845914617,39.55838281029122,9.020356234096694,9.100932994062765,9.601922533220243,10.076053152389033,9.99604184337009,10.253039298840829,10.335595137121857,10.591461690698331,10.54905286966356,10.214871359909528,353.7,"780611,000000","784390,000000","3779,000000","3779,000000","7039,000000",1783961,"13941,000000","7150,000000","-12,000000","7834,000000","44053,000000","48528,000000","37014,000000","34587,000000","0,524762","0,524762",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
7070.0,T001100,ET2601,2021JJ00,1350.0,3020.0,2580.0,4.1,ET2601_2021JJ00,290.0,365.0,655.0,49.0,100.0,34.17444600280505,30.68821879382889,49.49023842917251,41.34002805049088,8.909396914446,9.17587657784011,9.581206171107992,9.872370266479663,10.142496493688638,10.24095371669004,10.489761570827488,10.5312762973352,10.66760168302945,10.23141654978962,356.5,"784390,000000","791075,000000","6685,000000","6685,000000","7108,000000",1784234,"16965,000000","7799,000000","2,000000","7560,000000","45770,000000","52214,000000","38662,000000","35249,000000","0,792381","0,792381",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
7071.0,T001100,ET2601,2022JJ00,1070.0,2830.0,2260.0,3.9,ET2601_2022JJ00,433.0,511.0,944.0,46.0,100.0,35.925711915952434,32.40514238319049,51.86643627315454,43.38772463367432,8.868399225877798,9.00138236107271,9.556815040088468,9.853469726292506,10.08515344207907,10.246336743157311,10.40143765551562,10.511197124688968,10.622062482720484,10.617362455073264,361.7,"791075,000000","803180,000000","12105,000000","12105,000000","8410,000000",1784507,"26309,000000","7211,000000","1,000000","7509,000000","47854,000000","60256,000000","39444,000000","33947,000000","1,260000","1,260000",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
